crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2025-03-16T00:00:00Z,20:07:00,QUEENS,11372,40.754486,-73.89559,"
,  
(40.754486, -73.89559)",71 ST,NORTHERN BLVD,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799575,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,16:25:00,MANHATTAN,10033,40.84721,-73.93978,"
,  
(40.84721, -73.93978)",FORT WASHINGTON AVE,W 176 ST,NA,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4798995,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,06:40:00,QUEENS,11434,40.667522,-73.780624,"
,  
(40.667522, -73.780624)",N CONDUIT AVE,ROCKAWAY BLVD,NA,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,NA,4799127,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA
2025-03-16T00:00:00Z,14:45:00,BRONX,10462,40.843273,-73.85498,"
,  
(40.843273, -73.85498)",NA,NA,912       SACKET AVE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,NA,NA,NA,4798925,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,05:00:00,BROOKLYN,11207,40.671318,-73.89088,"
,  
(40.671318, -73.89088)",BELMONT AVE,MILLER AVE,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4799082,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,00:30:00,BROOKLYN,11224,40.581062,-74.0007,"
,  
(40.581062, -74.0007)",W 33 ST,BAY VIEW AVE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,NA,NA,NA,4799469,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,03:55:00,BROOKLYN,11208,40.6828,-73.87883,"
,  
(40.6828, -73.87883)",NA,NA,174       FORCE TUBE AVE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,NA,4799077,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,NA
2025-03-16T00:00:00Z,02:10:00,BROOKLYN,11206,40.70585,-73.939705,"
,  
(40.70585, -73.939705)",NA,NA,300       BUSHWICK AVE,4,0,0,0,0,0,4,0,Following Too Closely,Unspecified,Unspecified,NA,NA,4799650,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA
2025-03-16T00:00:00Z,21:55:00,BROOKLYN,11220,40.64602,-74.00578,"
,  
(40.64602, -74.00578)",6 AVE,46 ST,NA,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4799192,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,14:00:00,BRONX,10454,0,0,"
,  
(0.0, 0.0)",NA,NA,655       E 139 ST,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799494,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,12:30:00,NA,NA,40.786377,-73.98383,"
,  
(40.786377, -73.98383)",HENRY HUDSON PARKWAY RAMP,NA,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4799517,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,20:33:00,BROOKLYN,11234,40.61955,-73.91727,"
,  
(40.61955, -73.91727)",RALPH AVE,AVENUE N,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,4799301,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,17:40:00,QUEENS,11373,40.74433,-73.8889,"
,  
(40.74433, -73.8889)",NA,NA,41-41     76 ST,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799161,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,08:30:00,BROOKLYN,11205,40.697735,-73.96092,"
,  
(40.697735, -73.96092)",TAAFFE PL,LITTLE NASSAU ST,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799629,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,15:45:00,QUEENS,11378,40.723186,-73.90058,"
,  
(40.723186, -73.90058)",GRAND AVE,65 ST,NA,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4799142,Motorcycle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,06:31:00,MANHATTAN,10012,40.73043,-74.00012,"
,  
(40.73043, -74.00012)",MAC DOUGAL ST,W 3 ST,NA,1,0,1,0,0,0,0,0,Pavement Slippery,NA,NA,NA,NA,4798890,Pick-up Truck,NA,NA,NA,NA
2025-03-16T00:00:00Z,16:40:00,MANHATTAN,10017,40.75114,-73.97491,"
,  
(40.75114, -73.97491)",NA,NA,155       E 42 ST,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799671,Flat Rack,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,20:59:00,MANHATTAN,10029,40.78588,-73.94883,"
,  
(40.78588, -73.94883)",E 97 ST,3 AVE,NA,1,0,0,0,1,0,0,0,Unspecified,Unspecified,NA,NA,NA,4799035,Station Wagon/Sport Utility Vehicle,Bike,NA,NA,NA
2025-03-16T00:00:00Z,17:45:00,BRONX,10465,40.81738,-73.821686,"
,  
(40.81738, -73.821686)",NA,NA,2769      MILES AVE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,NA,NA,4799248,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,12:26:00,QUEENS,11104,40.744537,-73.921104,"
,  
(40.744537, -73.921104)",NA,NA,43-25     43 ST,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799269,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,13:50:00,MANHATTAN,10022,40.761616,-73.97285,"
,  
(40.761616, -73.97285)",MADISON AVE,E 56 ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4799590,Taxi,NA,NA,NA,NA
2025-03-16T00:00:00Z,19:57:00,BRONX,10472,40.83477,-73.86994,"
,  
(40.83477, -73.86994)",ROSEDALE AVE,E 174 ST,NA,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,NA,NA,NA,4799214,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,21:41:00,BROOKLYN,11214,40.60343,-74.00185,"
,  
(40.60343, -74.00185)",BAY 22 ST,BENSON AVE,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799117,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,14:00:00,BROOKLYN,11226,40.639435,-73.9593,"
,  
(40.639435, -73.9593)",NA,NA,950       OCEAN AVE,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,NA,NA,NA,4799290,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,18:30:00,NA,NA,40.875122,-73.905174,"
,  
(40.875122, -73.905174)",MAJOR DEEGAN EXPRESSWAY,NA,NA,1,0,0,0,0,0,1,0,Unspecified,NA,NA,NA,NA,4799395,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,14:34:00,BROOKLYN,11210,40.63745,-73.95288,"
,  
(40.63745, -73.95288)",NA,NA,532       E 26 ST,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,Unspecified,4799454,Sedan,Box Truck,Box Truck,Sedan,Station Wagon/Sport Utility Vehicle
2025-03-16T00:00:00Z,13:20:00,BROOKLYN,11210,40.62731,-73.94182,"
,  
(40.62731, -73.94182)",FLATBUSH AVE,AVENUE J,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799623,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,05:08:00,BROOKLYN,11228,40.618057,-74.02052,"
,  
(40.618057, -74.02052)",86 ST,10 AVE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,NA,4798857,Sedan,Sedan,Sedan,Sedan,NA
2025-03-16T00:00:00Z,13:45:00,BRONX,10457,40.846596,-73.898155,"
,  
(40.846596, -73.898155)",NA,NA,1888      WASHINGTON AVE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4799154,E-Bike,NA,NA,NA,NA
2025-03-16T00:00:00Z,21:18:00,BRONX,10455,40.813095,-73.89826,"
,  
(40.813095, -73.89826)",BRUCKNER BLVD,LEGGETT AVE,NA,6,0,0,0,0,0,6,0,Turning Improperly,Unsafe Speed,NA,NA,NA,4799029,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,00:05:00,NA,NA,40.67973,-73.76161,"
,  
(40.67973, -73.76161)",FARMERS BLVD,MERRICK BLVD,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,4799375,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,13:50:00,QUEENS,11365,40.74853,-73.79598,"
,  
(40.74853, -73.79598)",PIDGEON MEADOW RD,171 ST,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799550,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,15:00:00,BROOKLYN,11223,40.59964,-73.97722,"
,  
(40.59964, -73.97722)",NA,NA,1968      W 5 ST,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799470,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,04:15:00,BROOKLYN,11239,40.650772,-73.88479,"
,  
(40.650772, -73.88479)",VANDALIA AVE,PENNSYLVANIA AVE,NA,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,NA,NA,NA,4799076,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,14:25:00,BROOKLYN,11216,40.67715,-73.9425,"
,  
(40.67715, -73.9425)",NA,NA,1436      PACIFIC ST,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,NA,NA,NA,4799112,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,14:40:00,BRONX,10469,40.877033,-73.84637,"
,  
(40.877033, -73.84637)",BOSTON RD,EASTCHESTER RD,NA,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,NA,NA,NA,4798944,Pick-up Truck,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,11:29:00,MANHATTAN,10017,40.75421,-73.9772,"
,  
(40.75421, -73.9772)",NA,NA,52        VANDERBILT AVE,2,0,0,0,0,0,2,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,NA,NA,NA,4799232,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,05:54:00,NA,NA,40.651974,-73.86542,"
,  
(40.651974, -73.86542)",BELT PARKWAY,NA,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799078,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,19:57:00,BROOKLYN,11214,40.612617,-74.00084,"
,  
(40.612617, -74.00084)",NEW UTRECHT AVE,79 ST,NA,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,NA,NA,NA,4799119,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,15:48:00,BROOKLYN,11203,40.65557,-73.92938,"
,  
(40.65557, -73.92938)",NA,NA,817       LENOX RD,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4798936,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,04:00:00,NA,NA,40.6665,-73.9962,"
,  
(40.6665, -73.9962)",GOWANUS EXPY (BQE),NA,NA,3,0,0,0,0,0,3,0,Unsafe Speed,Unspecified,NA,NA,NA,4799387,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,02:52:00,BROOKLYN,11207,40.666878,-73.90127,"
,  
(40.666878, -73.90127)",BLAKE AVE,VAN SINDEREN AVE,NA,4,0,0,0,0,0,4,0,Unspecified,Unspecified,NA,NA,NA,4799024,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,13:14:00,MANHATTAN,10025,40.790363,-73.96563,"
,  
(40.790363, -73.96563)",W 94 ST,CENTRAL PARK W,NA,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4799488,Taxi,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,03:30:00,STATEN ISLAND,10312,40.54084,-74.16901,"
,  
(40.54084, -74.16901)",ARDEN AVE,GILLARD AVE,NA,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,NA,NA,NA,4798922,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,11:45:00,QUEENS,11412,40.687706,-73.75649,"
,  
(40.687706, -73.75649)",NA,NA,120-11    192 ST,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799128,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,13:48:00,QUEENS,11419,40.688538,-73.83099,"
,  
(40.688538, -73.83099)",113 ST,101 AVE,NA,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4799050,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,21:40:00,BROOKLYN,11216,40.68984,-73.9452,"
,  
(40.68984, -73.9452)",VAN BUREN ST,TOMPKINS AVE,NA,5,0,0,0,0,0,5,0,Unspecified,Unspecified,NA,NA,NA,4799630,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,20:11:00,BRONX,10468,40.873383,-73.88937,"
,  
(40.873383, -73.88937)",BEDFORD PARK BLVD,JEROME AVE,NA,1,0,0,0,0,0,1,0,View Obstructed/Limited,Unspecified,NA,NA,NA,4799251,Taxi,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,20:02:00,QUEENS,11101,40.738674,-73.93452,"
,  
(40.738674, -73.93452)",NA,NA,49-25     VAN DAM ST,0,0,0,0,0,0,0,0,Backing Unsafely,NA,NA,NA,NA,4799199,Box Truck,NA,NA,NA,NA
2025-03-16T00:00:00Z,17:19:00,BROOKLYN,11235,40.5791,-73.95993,"
,  
(40.5791, -73.95993)",NA,NA,3154      CONEY ISLAND AVE,1,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4799272,Station Wagon/Sport Utility Vehicle,E-Scooter,NA,NA,NA
2025-03-16T00:00:00Z,14:30:00,NA,NA,40.63971,-74.02261,"
,  
(40.63971, -74.02261)",3 AVENUE,64 STREET,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799036,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,11:40:00,QUEENS,11355,40.750595,-73.81817,"
,  
(40.750595, -73.81817)",NA,NA,46-15     KISSENA BLVD,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,NA,NA,NA,4798991,Station Wagon/Sport Utility Vehicle,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,22:41:00,NA,NA,40.67917,-73.86331,"
,  
(40.67917, -73.86331)",LIBERTY AVE,DREW ST,NA,1,0,0,0,0,0,1,0,Unspecified,Unspecified,NA,NA,NA,4799083,Motorcycle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,01:30:00,MANHATTAN,10065,40.76403,-73.959114,"
,  
(40.76403, -73.959114)",NA,NA,354       E 66 ST,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,NA,NA,NA,4799304,Taxi,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,13:34:00,BROOKLYN,11234,40.619247,-73.92207,"
,  
(40.619247, -73.92207)",AVENUE N,E 55 ST,NA,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4799228,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,13:00:00,QUEENS,11385,40.703686,-73.87741,"
,  
(40.703686, -73.87741)",NA,NA,72-40     COOPER AVE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,NA,NA,NA,4798969,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,05:26:00,BRONX,10469,40.86855,-73.85858,"
,  
(40.86855, -73.85858)",BOSTON RD,PAULDING AVE,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,4798897,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,00:27:00,QUEENS,11385,40.692318,-73.882675,"
,  
(40.692318, -73.882675)",CYPRESS HILLS ST,CYPRESS AVE,NA,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,NA,NA,NA,4799141,Bike,NA,NA,NA,NA
2025-03-16T00:00:00Z,10:40:00,MANHATTAN,10040,40.85784,-73.932045,"
,  
(40.85784, -73.932045)",BROADWAY,W 192 ST,NA,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,NA,NA,NA,4799336,Sedan,Motorcycle,NA,NA,NA
2025-03-16T00:00:00Z,15:12:00,BROOKLYN,11216,40.678158,-73.94415,"
,  
(40.678158, -73.94415)",ATLANTIC AVE,BROOKLYN AVE,NA,2,0,0,0,0,0,2,0,Other Vehicular,Driver Inattention/Distraction,NA,NA,NA,4799095,Sedan,Carry All,NA,NA,NA
2025-03-16T00:00:00Z,19:20:00,BRONX,10458,40.853695,-73.88329,"
,  
(40.853695, -73.88329)",NA,NA,728       E 187 ST,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,NA,NA,NA,4799165,Sedan,Moped,NA,NA,NA
2025-03-16T00:00:00Z,18:15:00,MANHATTAN,10022,40.762962,-73.97187,"
,  
(40.762962, -73.97187)",E 58 ST,MADISON AVE,NA,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,NA,NA,NA,4799591,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,00:10:00,BRONX,10459,40.8179,-73.896126,"
,  
(40.8179, -73.896126)",NA,NA,847       FOX ST,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,NA,NA,NA,4799030,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,09:45:00,MANHATTAN,10018,40.754093,-73.99208,"
,  
(40.754093, -73.99208)",W 37 ST,8 AVE,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799017,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,07:45:00,BROOKLYN,11207,40.65698,-73.88942,"
,  
(40.65698, -73.88942)",PENNSYLVANIA AVE,STANLEY AVE,NA,1,0,0,0,0,0,1,0,Unspecified,NA,NA,NA,NA,4799079,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,00:40:00,QUEENS,11372,40.748116,-73.88062,"
,  
(40.748116, -73.88062)",NA,NA,85-15     ROOSEVELT AVE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4798947,Garbage or Refuse,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,03:49:00,BROOKLYN,11230,40.61832,-73.96293,"
,  
(40.61832, -73.96293)",E 12 ST,LOCUST AVE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799285,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,01:51:00,BRONX,10452,40.844345,-73.91474,"
,  
(40.844345, -73.91474)",E MOUNT EDEN AVE,JEROME AVE,NA,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,NA,NA,NA,4798870,Bike,NA,NA,NA,NA
2025-03-16T00:00:00Z,22:00:00,NA,NA,40.658203,-73.76239,"
,  
(40.658203, -73.76239)",NA,NA,184-54    149 AVE,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799384,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,17:55:00,BROOKLYN,11230,40.622482,-73.96372,"
,  
(40.622482, -73.96372)",E 12 ST,AVENUE K,NA,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799455,Convertible,NA,NA,NA,NA
2025-03-16T00:00:00Z,01:50:00,BRONX,10458,40.85391,-73.88363,"
,  
(40.85391, -73.88363)",E 187 ST,CROTONA AVE,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,4799153,Sedan,Pick-up Truck,NA,NA,NA
2025-03-16T00:00:00Z,19:55:00,BROOKLYN,11237,40.6993,-73.913605,"
,  
(40.6993, -73.913605)",LINDEN ST,MYRTLE AVE,NA,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4799398,Sedan,NA,NA,NA,NA
2025-03-16T00:00:00Z,00:19:00,BROOKLYN,11207,40.67289,-73.896324,"
,  
(40.67289, -73.896324)",NA,NA,200       PENNSYLVANIA AVE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799075,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,15:45:00,NA,NA,40.75455,-73.74317,"
,  
(40.75455, -73.74317)",LONG ISLAND EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,NA,NA,NA,4798935,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,20:20:00,BROOKLYN,11214,40.608566,-73.99413,"
,  
(40.608566, -73.99413)",79 ST,20 AVE,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799120,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,22:00:00,BROOKLYN,11216,40.677025,-73.952675,"
,  
(40.677025, -73.952675)",BEDFORD AVE,DEAN ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799110,Sedan,Bike,NA,NA,NA
2025-03-16T00:00:00Z,15:52:00,QUEENS,11377,40.733994,-73.91842,"
,  
(40.733994, -73.91842)",NA,NA,51-41     48 ST,1,0,0,0,0,0,1,0,Driver Inexperience,Driver Inexperience,NA,NA,NA,4799213,Sedan,Motorcycle,NA,NA,NA
2025-03-16T00:00:00Z,21:32:00,BROOKLYN,11210,40.63467,-73.947685,"
,  
(40.63467, -73.947685)",NA,NA,2085      NOSTRAND AVE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,NA,NA,NA,4799299,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,12:23:00,BROOKLYN,11234,40.624275,-73.91708,"
,  
(40.624275, -73.91708)",NA,NA,6624      AVENUE L,0,0,0,0,0,0,0,0,Unspecified,NA,NA,NA,NA,4799625,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,21:15:00,NA,NA,40.745903,-73.76703,"
,  
(40.745903, -73.76703)",LONG ISLAND EXPRESSWAY,NA,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,NA,NA,NA,4799363,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,16:26:00,NA,NA,40.87946,-73.88437,"
,  
(40.87946, -73.88437)",GRAND CONCOURSE,MOSHOLU PARKWAY,NA,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799252,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,15:48:00,BROOKLYN,11221,40.685734,-73.934135,"
,  
(40.685734, -73.934135)",NA,NA,690       PUTNAM AVE,3,0,0,0,0,0,3,0,Other Vehicular,Unspecified,NA,NA,NA,4799170,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,14:48:00,MANHATTAN,10036,40.76235,-73.99695,"
,  
(40.76235, -73.99695)",NA,NA,600       11 AVE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,NA,NA,NA,4799840,Tow Truck / Wrecker,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,22:20:00,NA,NA,NA,NA,NA,SAINT NICHOLAS AVE,NA,NA,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,NA,NA,NA,NA,4799876,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,09:04:00,NA,NA,40.70853,-73.99949,"
,  
(40.70853, -73.99949)",FDR DRIVE RAMP,NA,NA,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,NA,NA,NA,4799902,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,22:18:00,STATEN ISLAND,10306,40.58235,-74.109505,"
,  
(40.58235, -74.109505)",NA,NA,2018      RICHMOND RD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799722,Sedan,Sedan,NA,NA,NA
2025-03-16T00:00:00Z,13:34:00,BRONX,10459,40.818348,-73.89412,"
,  
(40.818348, -73.89412)",SOUTHERN BLVD,TIFFANY ST,NA,2,0,0,0,0,0,2,0,Unspecified,Unspecified,NA,NA,NA,4799847,Sedan,Taxi,NA,NA,NA
2025-03-16T00:00:00Z,13:05:00,BRONX,10460,40.835968,-73.869995,"
,  
(40.835968, -73.869995)",CROSS BRONX EXPY,ROSEDALE AVE,NA,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,NA,NA,NA,4799793,Sedan,Station Wagon/Sport Utility Vehicle,NA,NA,NA
2025-03-16T00:00:00Z,14:50:00,BROOKLYN,11233,40.68561,-73.923256,"
,  
(40.68561, -73.923256)",RALPH AVE,HANCOCK ST,NA,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,NA,NA,NA,NA,4799742,Station Wagon/Sport Utility Vehicle,NA,NA,NA,NA
2025-03-16T00:00:00Z,04:10:00,BROOKLYN,11206,40.69819,-73.93739,"
,  
(40.69819, -73.93739)",BROADWAY,BELVIDERE ST,NA,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,NA,NA,NA,4799870,Sedan,Sedan,NA,NA,NA
